"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","oldupm","hondistrito","honciudacase","honbarrio","nombar","honsegmento","honsec","clusterdesc","quota1","quota2","quota3","quota4","quota5","quota6","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","lgl3","honmun30","honmuni31","honmun32","honmun33","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","honcp22","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","b14","b15","b19","b46","honb51","n1","n3","n9","n11","n15","n16","epp1","epp3","mil1","mil2","b3milx","m1","m2","honm3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","mil7","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","honjc17","honjc18","honpn6","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","dis2","dis3","dis5","vb1","vb2","vb3","vb10","vb11","honvb11a","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","seg3","prob1","soco1","soco3","soco9","honhe1","honhe2","honhe3","honhe4","honhe5","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","ed","edlevel","edyear","edux1a","edux1b","edux2a","edux2b","edux3a","edux3b","edux4a","edux4b","edux5a","edux5b","edux6a","edux6b","edu1","edu2","edu4a","edu4b","edu4c","edu4d","edu4e","edu5","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","sexi","colori","result","intid","ti","fecha2","horafin","horaini","ti3","annotations","cuota","wt","odd","weight1500","muni10"
"4","2012","703","404","1","504","405","504","118","1","3","1","07feb2012","1","55","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","3","999999","3","2","3","2","2","2","2","2","2","3","1","3","2","2","2","2","4","888888","2","999999","999999","999999","999999","999999","2","1","1","4","999999","2","1","4","4","999999","4","4","2","3","2","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","2","1","2","3","2","2","2","2","2","1","2","2","3","3","2","6","2","5","4","4","3","5","5","3","5","3","5","7","4","4","4","3","4","7","4","3","4","3","3","3","4","4","3","3","3","2","3","2","1","4","5","4","3","3","3","3","2","2","1","5","888888","2","2","4","3","3","7","7","4","7","7","4","1","1","4","2","2","3","10","10","5","3","1","4","5","5","5","5","5","888888","1","9","888888","2","2","2","2","2","888888","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","999999","999999","999999","1","1","404","2","999999","2","3","888888","3","2","3","3","888888","888888","888888","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","12","2","6.0","1","2","2","999999","2","999999","2","999999","1","2","1","2","0","999999","999999","999999","999999","999999","999999","999999","2","5","4","7","1956","1","101","2","1","3","6","999999","988888","888888","1","2","2","3","999999","999999","1","999999","4","5","0","2","401","5","1","1","1","128","1","1","1","1","1","0","1","0","1","1","0","999999","0","0","7.0","1","3","70.0","15","07feb2012",,,,"2297.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","704","404","1","504","405","504","118","1","3","1","08feb2012","2","56","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","2","5","3","2","3","2","2","2","2","2","2","3","1","1","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","2","3","2","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","2","2","2","2","2","2","2","2","2","1","2","3","3","888888","2","6","2","4","3","4","4","5","4","3","4","3","4","7","7","4","4","2","4","7","3","3","4","4","3","3","4","3","3","3","3","3","3","999999","999999","5","6","4","3","3","3","3","2","2","4","4","1","888888","1","4","4","4","7","7","4","7","7","999999","999999","999999","999999","999999","999999","999999","7","5","5","4","1","888888","5","5","6","5","5","6","999999","999999","999999","2","1","2","2","2","888888","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","2","2","2","1","1","404","1","401","2","3","2","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","1","2","2","2","1","1","999999","2","3","888888","888888","888888","888888","2","888888","888888","888888","888888","2","2","5","1","5.0","2","999999","2","999999","2","999999","2","999999","1","2","1","2","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","18","10","1955","1","101","2","1","3","5","999999","988888","999999","2","2","3","3","0","0","1","999999","4","2","0","2","401","5","1","1","1","888888","1","1","1","0","0","0","0","0","1","1","0","999999","0","0","5.0","1","3","70.0","15","08feb2012",,,,"1869.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","705","404","1","504","405","504","118","1","3","1","07feb2012","1","21","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","2","999999","5","3","5","3","2","2","2","2","2","5","1","5","2","2","1","1","3","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","888888","999999","1","4","2","3","2","5","1","1","2","2","2","2","1","1","2","2","2","999999","999999","999999","1","1","0","0","0","1","0","1","4","4","1","1","1","1","1","1","2","4","4","4","2","3","4","2","1","1","3","5","4","3","3","3","3","2","5","5","3","2","3","4","7","4","3","3","3","2","3","3","3","4","3","3","2","4","2","2","2","3","2","3","3","3","3","3","3","3","2","2","3","2","3","2","2","3","3","3","3","3","3","3","2","2","2","3","1","2","3","2","2","3","2","3","2","3","3","2","2","3","3","3","2","2","1","2","2","3","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","1","1","999999","999999","999999","1","1","0","1","401","2","1","1","1","2","1","1","1","1","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","6","1","6.0","2","999999","2","999999","2","999999","2","999999","2","999999","2","999999","0","999999","999999","999999","999999","999999","999999","999999","1","5","26","5","1990","5","503","2","1","3","1","2","5","0","2","2","3","2","999999","999999","1","999999","3","0","999999","2","401","3","1","1","1","122","1","1","0","0","0","0","0","0","1","0","0","999999","0","0","6.0","1","7","70.0","17","08feb2012",,,,"2219.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","706","404","1","504","405","504","118","1","3","1","08feb2012","2","21","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","3","30","5","3","3","3","2","2","2","2","2","5","1","5","2","1","1","1","4","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","1","4","1","4","1","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","1","0","0","0","0","1","1","4","3","1","3","2","1","2","2","4","4","4","2","3","4","2","1","1","1","1","1","1","1","4","1","1","3","6","1","1","1","1","4","1","1","1","1","1","1","4","1","1","1","1","1","4","999999","999999","4","7","1","5","5","5","4","4","4","888888","7","7","888888","7","1","7","1","1","7","1","1","1","999999","999999","999999","999999","999999","999999","999999","1","1","1","1","1","1","1","1","1","1","1","10","999999","999999","999999","1","2","2","2","2","3","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","1","1","2","1","1","1","2","999999","2","999999","1","1","3","4","2","888888","999999","999999","999999","999999","999999","999999","999999","2","999999","3","1","1","1","3","2","999999","999999","999999","999999","1","4","4","4","1","1","888888","888888","888888","1","2","3","1","3.0","1","1","2","999999","2","999999","1","2","1","2","2","999999","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","25","12","1990","4","403","5","1","3","1","2","888888","6","1","2","1","3","0","0","1","999999","9","0","999999","4","403","2","5","1","1","127","1","0","0","1","1","1","1","0","1","1","1","1","1","0","10.0","1","7","70.0","17","08feb2012",,,,"1703.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","707","404","1","504","405","504","118","1","3","1","07feb2012","2","38","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","2","999999","3","2","4","2","2","2","2","2","2","4","5","5","1","1","1","2","4","4","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","4","4","4","2","3","2","6","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","2","1","3","1","1","2","2","2","2","2","2","2","4","2","2","2","2","4","4","3","4","3","2","3","6","3","2","4","7","4","3","4","2","7","3","4","3","4","3","2","3","3","2","3","2","2","2","3","5","6","4","5","3","4","3","3","2","2","3","3","3","4","3","4","3","7","7","7","7","7","5","7","4","5","7","2","3","3","4","10","3","1","1","3","3","4","3","2","4","1","1","3","4","2","2","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","999999","999999","999999","1","1","404","2","999999","2","3","3","4","2","3","3","3","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","12","2","6.0","1","2","1","2","1","2","1","2","1","2","2","999999","0","999999","999999","999999","999999","999999","999999","999999","2","3","25","10","1973","2","204","5","2","3","5","999999","8","999999","2","2","1","2","999999","999999","3","999999","2","0","999999","1","401","5","4","1","1","128","1","1","0","1","0","0","0","0","0","0","0","999999","0","0","4.0","1","2","70.0","6","08feb2012",,,,"1994.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","708","404","1","504","405","504","118","1","3","1","08feb2012","1","39","4","504","10101","10101001","117","116","118","0","116","1","1","1","1","1","1","2","3","4","2","3","2","2","2","2","2","2","4","2","2","1","1","1","2","4","4","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","999999","4","4","2","3","2","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","3","1","1","2","2","2","2","2","2","3","4","2","2","2","2","3","4","3","2","1","3","2","6","2","3","5","7","3","2","3","2","7","3","3","4","2","3","5","3","4","3","2","3","2","2","999999","999999","6","7","6","3","4","4","3","2","2","3","2","4","2","3","2","3","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","5","6","2","1","1","1","2","3","2","1","2","1","999999","999999","999999","2","2","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","3","2","2","2","2","1","1","404","2","999999","2","4","2","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","3","3","888888","888888","2","999999","999999","999999","999999","2","3","3","3","2","1","3","3","3","1","2","6","1","6.0","2","999999","1","2","1","2","1","2","1","2","2","999999","2","2","1","1","1","1","1","1","999999","999999","12","4","1972","2","204","5","1","3","1","4","6","5","2","2","2","2","0","0","3","999999","5","2","2","2","401","4","2","1","1","128","1","1","0","0","0","0","1","0","0","0","0","999999","0","0","5.0","1","2","70.0","6","08feb2012",,,,"2007.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","709","404","1","504","405","504","119","2","5","1","25feb2012","1","46","4","504","10101","10101021","118","117","119","0","117","1","1","1","1","1","1","2","999999","3","2","3","2","2","1","2","2","2","3","3","3","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","888888","2","1","4","999999","4","999999","4","4","999999","4","4","2","3","2","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","2","3","2","2","2","2","2","1","2","2","3","988888","2","988888","2","4","4","5","4","4","3","2","3","3","5","7","7","6","5","3","4","7","4","5","5","3","2","2","2","4","2","3","3","3","4","4","4","4","5","4","3","3","3","3","2","2","888888","988888","4","4","1","2","2","888888","4","7","4","7","4","4","4","4","888888","2","3","3","10","6","7","10","1","888888","7","6","6","5","6","988888","1","5","5","888888","1","2","2","2","3","1","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","999999","999999","999999","1","1","404","2","999999","2","3","888888","3","2","2","3","888888","888888","988888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","9","2","3.0","2","999999","2","999999","2","999999","2","999999","1","2","1","2","3","2","1","1","1","1","1","1","2","5","3","5","1965","2","204","4","2","3","6","999999","988888","888888","2","2","3","2","999999","999999","3","999999","6","4","0","2","401","5","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","5.0","1","3","70.0","15","25feb2012",,,,"1377.0","1",,"1.086293","1","0.9429626","999999"
"4","2012","710","404","1","504","405","504","119","2","5","1","25feb2012","2","49","4","504","10101","10101021","118","117","119","0","117","1","1","1","1","1","1","2","13","3","2","3","3","2","2","2","2","2","3","4","3","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","2","5","2","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","888888","3","2","2","2","2","2","1","2","2","2","1","2","888888","2","5","4","3","4","3","4","3","4","4","5","7","7","4","4","3","4","7","3","3","4","4","3","4","3","3","2","3","3","3","2","999999","999999","4","5","5","3","3","3","3","2","2","4","4","4","2","1","4","3","888888","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","10","10","10","6","888888","888888","5","6","6","7","5","888888","999999","999999","999999","888888","2","2","2","2","3","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","2","2","2","1","1","988888","2","999999","2","4","988888","3","2","888888","999999","999999","999999","999999","999999","999999","999999","2","999999","2","1","2","2","2","1","1","999999","2","2","888888","888888","888888","988888","2","988888","888888","988888","988888","2","2","6","1","6.0","2","999999","2","999999","2","999999","2","999999","2","999999","1","2","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","19","4","1962","1","101","2","1","3","5","999999","988888","999999","2","2","988888","2","0","0","5","999999","4","5","0","2","401","5","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","5.0","1","3","70.0","15","25feb2012",,,,"1551.0","1",,"1.086293","0","0.9429626","999999"
"4","2012","711","404","1","504","405","504","119","2","5","1","29feb2012","1","24","4","504","10101","10101021","118","117","119","0","117","1","1","1","1","1","1","3","999999","5","3","1","2","2","2","2","2","2","3","1","1","2","1","1","3","4","1","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","999999","1","4","1","4","1","5","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","888888","1","4","1","3","1","2","3","1","1","2","4","4","3","2","3","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","7","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","5","1","3","5","5","4","4","4","888888","7","1","7","7","1","1","1","7","7","7","7","1","1","1","7","1","2","4","4","1","1","1","1","1","1","1","1","10","1","1","1","1","1","1","1","1","2","2","2","3","0","0","1","0","999999","1","0","0","999999","0","999999","0","999999","1","1","1","999999","999999","999999","1","1","0","2","999999","2","3","1","4","2","4","3","3","1","1","1","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","14","3","2.0","1","2","1","2","1","2","1","2","1","2","2","999999","0","999999","999999","999999","999999","999999","999999","999999","1","3","31","10","1987","4","403","5","1","3","1","4","12","8","1","1","2","3","999999","999999","5","999999","4","1","0","3","408","888888","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","1","1","1","1","9.0","1","7","70.0","17","29feb2012",,,,"1380.0","1",,"1.086293","1","0.9429626","999999"
"4","2012","712","404","1","504","405","504","119","2","5","1","29feb2012","2","24","4","504","10101","10101021","118","117","119","0","117","1","1","1","1","1","1","3","25","5","3","5","3","2","2","2","2","2","5","1","1","2","1","1","3","4","1","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","4","3","1","4","2","999999","999999","2","2","2","1","1","2","2","1","1","3","4","2","1","0","0","0","1","0","1","1","4","3","1","3","3","2","2","2","4","3","4","2","3","4","2","1","1","1","1","1","1","1","5","1","1","4","4","3","2","2","3","7","3","3","4","2","3","3","2","3","5","1","1","1","1","999999","999999","5","4","1","5","5","5","4","4","2","7","7","1","1","1","1","7","1","4","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","1","1","1","10","1","1","1","1","1","1","1","1","999999","999999","999999","1","1","2","2","2","3","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","1","2","2","2","2","888888","888888","999999","2","999999","2","4","1","4","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","1","4","4","1","4","2","999999","999999","999999","999999","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","15","3","3.0","1","2","1","2","1","2","2","999999","2","999999","2","999999","888888","999999","999999","999999","999999","999999","999999","999999","999999","999999","31","10","1987","5","509","5","1","3","1","4","888888","888888","2","2","1","2","0","0","3","999999","5","1","1","2","401","3","2","1","1","888888","1","1","1","1","0","1","1","1","0","0","1","1","0","1","7.0","1","7","70.0","17","29feb2012",,,,"1764.0","1",,"1.086293","0","0.9429626","999999"
